# Element-by-element rates at equilibrium at full current
           # s        inv_Ta        inv_Tb        inv_Tz
         # (m)         (1/s)         (1/s)         (1/s)
 # delta_s =   0.10000000149011612     
     287.70000   -9.7535E-33   -2.1684E-39   -6.1386E-36
     287.80000   -9.9070E-33   -2.2936E-39   -6.0603E-36
     287.90000   -1.0059E-32   -2.4211E-39   -5.9823E-36
     288.00000   -1.0208E-32   -2.5509E-39   -5.9046E-36
     288.10000   -1.0355E-32   -2.6831E-39   -5.8276E-36
     288.20000   -1.0500E-32   -2.8178E-39   -5.7512E-36
     288.30000   -1.0642E-32   -2.9550E-39   -5.6757E-36
     288.40000   -1.0782E-32   -3.0949E-39   -5.6011E-36
     288.50000   -1.0919E-32   -3.2375E-39   -5.5275E-36
     288.60000   -1.1054E-32   -3.3830E-39   -5.4551E-36
     288.70000   -1.1186E-32   -3.5313E-39   -5.3840E-36
     288.80000   -1.1316E-32   -3.6828E-39   -5.3141E-36
     288.90000   -1.1443E-32   -3.8374E-39   -5.2457E-36
     289.00000   -1.1568E-32   -3.9953E-39   -5.1787E-36
     289.10000   -1.1690E-32   -4.1566E-39   -5.1131E-36
     289.20000   -1.1810E-32   -4.3216E-39   -5.0492E-36
     289.30000   -1.1928E-32   -4.4903E-39   -4.9868E-36
     289.40000   -1.2044E-32   -4.6631E-39   -4.9260E-36
     289.50000   -1.2158E-32   -4.8399E-39   -4.8669E-36
     289.60000   -1.2115E-32   -5.0370E-39   -4.8483E-36
     289.70000   -1.2070E-32   -5.2414E-39   -4.8305E-36
     289.80000   -1.2027E-32   -5.4532E-39   -4.8132E-36
     289.90000   -1.2132E-32   -5.6526E-39   -4.7592E-36
     290.00000   -1.2237E-32   -5.8572E-39   -4.7067E-36
     290.10000   -1.2342E-32   -6.0676E-39   -4.6560E-36
     290.20000   -1.2446E-32   -6.2842E-39   -4.6073E-36
     290.30000   -1.2550E-32   -6.5073E-39   -4.5605E-36
     290.40000   -1.2653E-32   -6.7374E-39   -4.5157E-36
     290.50000   -1.2757E-32   -6.9751E-39   -4.4730E-36
     290.60000   -1.2861E-32   -7.2209E-39   -4.4322E-36
     290.70000   -1.2966E-32   -7.4755E-39   -4.3936E-36
     290.80000   -1.3072E-32   -7.7397E-39   -4.3572E-36
     290.90000   -1.3180E-32   -8.0144E-39   -4.3231E-36
     291.00000   -1.3290E-32   -8.3005E-39   -4.2912E-36
     291.10000   -1.3403E-32   -8.5991E-39   -4.2618E-36
     291.20000   -1.3519E-32   -8.9117E-39   -4.2350E-36
     291.30000   -1.3639E-32   -9.2398E-39   -4.2109E-36
     291.40000   -1.3765E-32   -9.5853E-39   -4.1898E-36
     291.50000   -1.3897E-32   -9.9504E-39   -4.1718E-36
     291.60000   -1.4036E-32   -1.0338E-38   -4.1572E-36
     291.70000   -1.4185E-32   -1.0751E-38   -4.1465E-36
     291.80000   -1.4346E-32   -1.1195E-38   -4.1401E-36
     291.90000   -1.4521E-32   -1.1674E-38   -4.1387E-36
     292.00000   -1.4713E-32   -1.2196E-38   -4.1431E-36
     292.10000   -1.4928E-32   -1.2771E-38   -4.1545E-36
     292.20000   -1.5173E-32   -1.3411E-38   -4.1745E-36
     292.30000   -1.5386E-32   -1.4178E-38   -4.2197E-36
     292.40000   -1.5624E-32   -1.5081E-38   -4.2850E-36
     292.50000   -1.5939E-32   -1.6154E-38   -4.3713E-36
     292.60000   -1.6372E-32   -1.7491E-38   -4.4902E-36
     292.70000   -1.7014E-32   -1.9282E-38   -4.6661E-36
     292.80000   -1.8059E-32   -2.1944E-38   -4.9527E-36
     292.90000   -1.8695E-32   -2.3872E-38   -5.1271E-36
     293.00000   -1.7206E-32   -2.1268E-38   -4.7187E-36
     293.10000   -1.6188E-32   -1.9337E-38   -4.4397E-36
     293.20000   -1.5539E-32   -1.7932E-38   -4.2615E-36
     293.30000   -1.5103E-32   -1.6768E-38   -4.1420E-36
     293.40000   -1.4807E-32   -1.5727E-38   -4.0609E-36
     293.50000   -1.4584E-32   -1.4824E-38   -3.9997E-36
     293.60000   -1.4407E-32   -1.4037E-38   -3.9513E-36
     293.70000   -1.4266E-32   -1.3338E-38   -3.9124E-36
     293.80000   -1.4150E-32   -1.2708E-38   -3.8808E-36
     293.90000   -1.4057E-32   -1.2134E-38   -3.8551E-36
     294.00000   -1.3980E-32   -1.1605E-38   -3.8341E-36
     294.10000   -1.3965E-32   -1.1094E-38   -3.8079E-36
     294.20000   -1.3980E-32   -1.0609E-38   -3.7817E-36
     294.30000   -1.4004E-32   -1.0156E-38   -3.7584E-36
     294.40000   -1.4037E-32   -9.7296E-39   -3.7379E-36
     294.50000   -1.4076E-32   -9.3281E-39   -3.7197E-36
     294.60000   -1.4122E-32   -8.9485E-39   -3.7036E-36
     294.70000   -1.4174E-32   -8.5888E-39   -3.6894E-36
     294.80000   -1.4231E-32   -8.2472E-39   -3.6769E-36
     294.90000   -1.4293E-32   -7.9221E-39   -3.6659E-36
     295.00000   -1.4360E-32   -7.6123E-39   -3.6564E-36
     295.10000   -1.4430E-32   -7.3165E-39   -3.6481E-36
     295.20000   -1.4505E-32   -7.0338E-39   -3.6409E-36
     295.30000   -1.4583E-32   -6.7633E-39   -3.6349E-36
     295.40000   -1.4664E-32   -6.5042E-39   -3.6298E-36
     295.50000   -1.4748E-32   -6.2557E-39   -3.6257E-36
     295.60000   -1.4835E-32   -6.0173E-39   -3.6224E-36
     295.70000   -1.4925E-32   -5.7883E-39   -3.6199E-36
     295.80000   -1.5018E-32   -5.5683E-39   -3.6180E-36
     295.90000   -1.5113E-32   -5.3568E-39   -3.6169E-36
     296.00000   -1.5210E-32   -5.1534E-39   -3.6163E-36
     296.10000   -1.5310E-32   -4.9576E-39   -3.6163E-36
     296.20000   -1.5411E-32   -4.7691E-39   -3.6168E-36
     296.30000   -1.5515E-32   -4.5877E-39   -3.6178E-36
     296.40000   -1.5620E-32   -4.4129E-39   -3.6192E-36
     296.50000   -1.5700E-32   -4.2466E-39   -3.6248E-36
     296.60000   -1.5748E-32   -4.0887E-39   -3.6357E-36
     296.70000   -1.5796E-32   -3.9361E-39   -3.6470E-36
     296.80000   -1.5872E-32   -3.7873E-39   -3.6547E-36
     296.90000   -1.5983E-32   -3.6420E-39   -3.6577E-36
     297.00000   -1.6095E-32   -3.5020E-39   -3.6608E-36
     297.10000   -1.6208E-32   -3.3671E-39   -3.6641E-36
     297.20000   -1.6322E-32   -3.2371E-39   -3.6673E-36
     297.30000   -1.6436E-32   -3.1119E-39   -3.6706E-36
     297.40000   -1.6550E-32   -2.9914E-39   -3.6738E-36
     297.50000   -1.6665E-32   -2.8754E-39   -3.6770E-36
     297.60000   -1.6780E-32   -2.7637E-39   -3.6800E-36
     297.70000   -1.6894E-32   -2.6563E-39   -3.6828E-36
     297.80000   -1.7008E-32   -2.5531E-39   -3.6853E-36
     297.90000   -1.7122E-32   -2.4538E-39   -3.6876E-36
     298.00000   -1.7235E-32   -2.3585E-39   -3.6895E-36
     298.10000   -1.7348E-32   -2.2670E-39   -3.6910E-36
     298.20000   -1.7459E-32   -2.1792E-39   -3.6921E-36
     298.30000   -1.7569E-32   -2.0950E-39   -3.6927E-36
     298.40000   -1.7677E-32   -2.0143E-39   -3.6927E-36
     298.50000   -1.7783E-32   -1.9371E-39   -3.6921E-36
     298.60000   -1.7888E-32   -1.8632E-39   -3.6908E-36
     298.70000   -1.7990E-32   -1.7926E-39   -3.6888E-36
     298.80000   -1.8089E-32   -1.7252E-39   -3.6861E-36
     298.90000   -1.8186E-32   -1.6608E-39   -3.6825E-36
     299.00000   -1.8280E-32   -1.5995E-39   -3.6781E-36
     299.10000   -1.8370E-32   -1.5411E-39   -3.6727E-36
     299.20000   -1.8445E-32   -1.4854E-39   -3.6678E-36
     299.30000   -1.8452E-32   -1.4312E-39   -3.6691E-36
     299.40000   -1.8454E-32   -1.3795E-39   -3.6695E-36
     299.50000   -1.8450E-32   -1.3304E-39   -3.6688E-36
     299.60000   -1.8442E-32   -1.2838E-39   -3.6671E-36
     299.70000   -1.8427E-32   -1.2395E-39   -3.6643E-36
     299.80000   -1.8408E-32   -1.1976E-39   -3.6603E-36
     299.90000   -1.8432E-32   -1.1652E-39   -3.6651E-36
     300.00000   -1.8473E-32   -1.1636E-39   -3.6734E-36
     300.10000   -1.8371E-32   -1.1863E-39   -3.6530E-36
     300.20000   -1.8065E-32   -1.2295E-39   -3.5923E-36
     300.30000   -1.7712E-32   -1.3036E-39   -3.5220E-36
     300.40000   -1.7425E-32   -1.4076E-39   -3.4648E-36
     300.50000   -1.7161E-32   -1.5176E-39   -3.4123E-36
     300.60000   -1.6903E-32   -1.6318E-39   -3.3611E-36
     300.70000   -1.6652E-32   -1.7501E-39   -3.3112E-36
     300.80000   -1.6407E-32   -1.8726E-39   -3.2626E-36
     300.90000   -1.6170E-32   -1.9993E-39   -3.2153E-36
     301.00000   -1.5946E-32   -2.1301E-39   -3.1684E-36
     301.10000   -1.5765E-32   -2.2651E-39   -3.1184E-36
     301.20000   -1.5589E-32   -2.4038E-39   -3.0699E-36
     301.30000   -1.5416E-32   -2.5460E-39   -3.0228E-36
     301.40000   -1.5247E-32   -2.6918E-39   -2.9771E-36
     301.50000   -1.5083E-32   -2.8411E-39   -2.9329E-36
     301.60000   -1.4921E-32   -2.9939E-39   -2.8900E-36
     301.70000   -1.4764E-32   -3.1502E-39   -2.8485E-36
     301.80000   -1.4610E-32   -3.3100E-39   -2.8082E-36
     301.90000   -1.4459E-32   -3.4733E-39   -2.7692E-36
     302.00000   -1.4311E-32   -3.6401E-39   -2.7314E-36
     302.10000   -1.4167E-32   -3.8104E-39   -2.6949E-36
     302.20000   -1.4026E-32   -3.9842E-39   -2.6594E-36
     302.30000   -1.3888E-32   -4.1614E-39   -2.6252E-36
     302.40000   -1.3753E-32   -4.3422E-39   -2.5920E-36
     302.50000   -1.3620E-32   -4.5265E-39   -2.5598E-36
     302.60000   -1.3490E-32   -4.7143E-39   -2.5287E-36
     302.70000   -1.3363E-32   -4.9058E-39   -2.4986E-36
     302.80000   -1.3238E-32   -5.1008E-39   -2.4695E-36
     302.90000   -1.3116E-32   -5.2995E-39   -2.4413E-36
     303.00000   -1.2996E-32   -5.5019E-39   -2.4140E-36
     303.10000   -1.2878E-32   -5.7080E-39   -2.3876E-36
     303.20000   -1.2763E-32   -5.9179E-39   -2.3621E-36
     303.30000   -1.2649E-32   -6.1316E-39   -2.3374E-36
     303.40000   -1.2537E-32   -6.3493E-39   -2.3135E-36
     303.50000   -1.2420E-32   -6.5726E-39   -2.2914E-36
     303.60000   -1.2304E-32   -6.8003E-39   -2.2701E-36
     303.70000   -1.2192E-32   -7.0325E-39   -2.2494E-36
     303.80000   -1.2087E-32   -7.2680E-39   -2.2288E-36
     303.90000   -1.1984E-32   -7.5077E-39   -2.2088E-36
     304.00000   -1.1883E-32   -7.7518E-39   -2.1896E-36
     304.10000   -1.1784E-32   -8.0005E-39   -2.1710E-36
     304.20000   -1.1686E-32   -8.2539E-39   -2.1530E-36
     304.30000   -1.1589E-32   -8.5121E-39   -2.1358E-36
     304.40000   -1.1494E-32   -8.7751E-39   -2.1191E-36
     304.50000   -1.1400E-32   -9.0432E-39   -2.1030E-36
     304.60000   -1.1307E-32   -9.3164E-39   -2.0876E-36
     304.70000   -1.1216E-32   -9.5949E-39   -2.0727E-36
     304.80000   -1.1126E-32   -9.8789E-39   -2.0585E-36
     304.90000   -1.1037E-32   -1.0169E-38   -2.0447E-36
     305.00000   -1.0949E-32   -1.0464E-38   -2.0316E-36
     305.10000   -1.0862E-32   -1.0765E-38   -2.0190E-36
     305.20000   -1.0777E-32   -1.1073E-38   -2.0069E-36
     305.30000   -1.0692E-32   -1.1387E-38   -1.9954E-36
     305.40000   -1.0609E-32   -1.1707E-38   -1.9844E-36
     305.50000   -1.0526E-32   -1.2035E-38   -1.9739E-36
     305.60000   -1.0444E-32   -1.2369E-38   -1.9639E-36
     305.70000   -1.0364E-32   -1.2711E-38   -1.9545E-36
     305.80000   -1.0284E-32   -1.3060E-38   -1.9455E-36
     305.90000   -1.0205E-32   -1.3418E-38   -1.9371E-36
     306.00000   -1.0128E-32   -1.3783E-38   -1.9291E-36
     306.10000   -1.0051E-32   -1.4157E-38   -1.9217E-36
     306.20000   -9.9889E-33   -1.4529E-38   -1.9128E-36
     306.30000   -9.9383E-33   -1.4902E-38   -1.9031E-36
     306.40000   -9.8897E-33   -1.5283E-38   -1.8938E-36
     306.50000   -9.8432E-33   -1.5673E-38   -1.8849E-36
     306.60000   -9.7987E-33   -1.6072E-38   -1.8764E-36
     306.70000   -9.7563E-33   -1.6479E-38   -1.8683E-36
     306.80000   -9.7160E-33   -1.6897E-38   -1.8605E-36
     306.90000   -9.6852E-33   -1.7256E-38   -1.8546E-36
     307.00000   -9.6830E-33   -1.7492E-38   -1.8542E-36
     307.10000   -9.7101E-33   -1.7602E-38   -1.8594E-36
     307.20000   -9.7670E-33   -1.7584E-38   -1.8703E-36
     307.30000   -9.8571E-33   -1.7450E-38   -1.8875E-36
     307.40000   -9.9668E-33   -1.7297E-38   -1.9086E-36
     307.50000   -1.0079E-32   -1.7144E-38   -1.9300E-36
     307.60000   -1.0194E-32   -1.6992E-38   -1.9520E-36
     307.70000   -1.0311E-32   -1.6839E-38   -1.9745E-36
     307.80000   -1.0431E-32   -1.6688E-38   -1.9975E-36
     307.90000   -1.0554E-32   -1.6536E-38   -2.0210E-36
     308.00000   -1.0645E-32   -1.6415E-38   -2.0498E-36
     308.10000   -1.0713E-32   -1.6315E-38   -2.0826E-36
     308.20000   -1.0781E-32   -1.6215E-38   -2.1166E-36
     308.30000   -1.0847E-32   -1.6116E-38   -2.1517E-36
     308.40000   -1.0913E-32   -1.6017E-38   -2.1879E-36
     308.50000   -1.0978E-32   -1.5918E-38   -2.2254E-36
     308.60000   -1.1041E-32   -1.5819E-38   -2.2642E-36
     308.70000   -1.1104E-32   -1.5721E-38   -2.3043E-36
     308.80000   -1.1165E-32   -1.5624E-38   -2.3458E-36
     308.90000   -1.1225E-32   -1.5526E-38   -2.3888E-36
     309.00000   -1.1284E-32   -1.5428E-38   -2.4333E-36
     309.10000   -1.1341E-32   -1.5331E-38   -2.4794E-36
     309.20000   -1.1397E-32   -1.5234E-38   -2.5271E-36
     309.30000   -1.1452E-32   -1.5137E-38   -2.5766E-36
     309.40000   -1.1505E-32   -1.5040E-38   -2.6279E-36
     309.50000   -1.1556E-32   -1.4943E-38   -2.6811E-36
     309.60000   -1.1606E-32   -1.4845E-38   -2.7363E-36
     309.70000   -1.1653E-32   -1.4748E-38   -2.7936E-36
     309.80000   -1.1699E-32   -1.4651E-38   -2.8531E-36
     309.90000   -1.1743E-32   -1.4553E-38   -2.9149E-36
     310.00000   -1.1785E-32   -1.4455E-38   -2.9791E-36
     310.10000   -1.1825E-32   -1.4357E-38   -3.0458E-36
     310.20000   -1.1863E-32   -1.4259E-38   -3.1152E-36
     310.30000   -1.1898E-32   -1.4160E-38   -3.1874E-36
     310.40000   -1.1979E-32   -1.4029E-38   -3.2532E-36
     310.50000   -1.2159E-32   -1.3833E-38   -3.3021E-36
     310.60000   -1.2344E-32   -1.3637E-38   -3.3524E-36
     310.70000   -1.2482E-32   -1.3475E-38   -3.4146E-36
     310.80000   -1.2512E-32   -1.3378E-38   -3.5005E-36
     310.90000   -1.2539E-32   -1.3281E-38   -3.5901E-36
     311.00000   -1.2563E-32   -1.3183E-38   -3.6836E-36
     311.10000   -1.2584E-32   -1.3085E-38   -3.7812E-36
     311.20000   -1.2602E-32   -1.2986E-38   -3.8832E-36
     311.30000   -1.2616E-32   -1.2886E-38   -3.9898E-36
     311.40000   -1.2626E-32   -1.2785E-38   -4.1014E-36
     311.50000   -1.2632E-32   -1.2684E-38   -4.2182E-36
     311.60000   -1.2634E-32   -1.2582E-38   -4.3405E-36
     311.70000   -1.2631E-32   -1.2478E-38   -4.4686E-36
     311.80000   -1.2624E-32   -1.2374E-38   -4.6030E-36
     311.90000   -1.2612E-32   -1.2269E-38   -4.7441E-36
     312.00000   -1.2595E-32   -1.2163E-38   -4.8922E-36
     312.10000   -1.2573E-32   -1.2056E-38   -5.0479E-36
     312.20000   -1.2545E-32   -1.1948E-38   -5.2116E-36
     312.30000   -1.2511E-32   -1.1839E-38   -5.3840E-36
     312.40000   -1.2470E-32   -1.1729E-38   -5.5655E-36
     312.50000   -1.2423E-32   -1.1617E-38   -5.7569E-36
     312.60000   -1.2369E-32   -1.1505E-38   -5.9588E-36
     312.70000   -1.2307E-32   -1.1391E-38   -6.1721E-36
     312.80000   -1.2237E-32   -1.1276E-38   -6.3975E-36
     312.90000   -1.2160E-32   -1.1160E-38   -6.6361E-36
     313.00000   -1.2073E-32   -1.1043E-38   -6.8887E-36
     313.10000   -1.1996E-32   -1.0916E-38   -7.1489E-36
     313.20000   -1.2232E-32   -1.0643E-38   -7.2895E-36
     313.30000   -1.2476E-32   -1.0374E-38   -7.4347E-36
     313.40000   -1.2727E-32   -1.0108E-38   -7.5845E-36
     313.50000   -1.2987E-32   -9.8456E-39   -7.7391E-36
     313.60000   -1.3254E-32   -9.5865E-39   -7.8986E-36
     313.70000   -1.3530E-32   -9.3312E-39   -8.0631E-36
     313.80000   -1.3843E-32   -9.1053E-39   -8.2494E-36
     313.90000   -1.4206E-32   -8.9768E-39   -8.4658E-36
     314.00000   -1.4606E-32   -8.9490E-39   -8.7040E-36
     314.10000   -1.4870E-32   -8.9196E-39   -8.8617E-36
     314.20000   -1.4843E-32   -8.8022E-39   -8.8452E-36
     314.30000   -1.4935E-32   -8.8244E-39   -8.9000E-36
     314.40000   -1.5065E-32   -8.8808E-39   -8.9778E-36
     314.50000   -1.5194E-32   -8.9445E-39   -9.0545E-36
     314.60000   -1.5321E-32   -9.0158E-39   -9.1301E-36
     314.70000   -1.5446E-32   -9.0949E-39   -9.2046E-36
     314.80000   -1.5569E-32   -9.1822E-39   -9.2779E-36
     314.90000   -1.5664E-32   -9.2860E-39   -9.3605E-36
     315.00000   -1.5325E-32   -9.5381E-39   -9.6262E-36
     315.10000   -1.4980E-32   -9.8071E-39   -9.9004E-36
     315.20000   -1.4630E-32   -1.0094E-38   -1.0184E-35
     315.30000   -1.4275E-32   -1.0401E-38   -1.0476E-35
     315.40000   -1.3916E-32   -1.0728E-38   -1.0779E-35
     315.50000   -1.3553E-32   -1.1077E-38   -1.1092E-35
     315.60000   -1.3186E-32   -1.1451E-38   -1.1417E-35
     315.70000   -1.2816E-32   -1.1849E-38   -1.1753E-35
     315.80000   -1.2443E-32   -1.2275E-38   -1.2102E-35
     315.90000   -1.2068E-32   -1.2729E-38   -1.2465E-35
     316.00000   -1.1690E-32   -1.3215E-38   -1.2842E-35
     316.10000   -1.1310E-32   -1.3734E-38   -1.3234E-35
     316.20000   -1.0929E-32   -1.4289E-38   -1.3642E-35
     316.30000   -1.0547E-32   -1.4882E-38   -1.4069E-35
     316.40000   -1.0164E-32   -1.5516E-38   -1.4514E-35
     316.50000   -9.7806E-33   -1.6194E-38   -1.4980E-35
     316.60000   -9.3972E-33   -1.6919E-38   -1.5468E-35
     316.70000   -9.0142E-33   -1.7694E-38   -1.5980E-35
     316.80000   -8.6319E-33   -1.8524E-38   -1.6519E-35
     316.90000   -8.2507E-33   -1.9412E-38   -1.7086E-35
     317.00000   -7.8710E-33   -2.0362E-38   -1.7684E-35
     317.10000   -7.4932E-33   -2.1381E-38   -1.8317E-35
     317.20000   -7.1177E-33   -2.2472E-38   -1.8988E-35
     317.30000   -6.7449E-33   -2.3643E-38   -1.9700E-35
     317.40000   -6.6576E-33   -2.4305E-38   -1.9848E-35
     317.50000   -6.6486E-33   -2.4817E-38   -1.9821E-35
     317.60000   -6.6371E-33   -2.5336E-38   -1.9787E-35
     317.70000   -6.3494E-33   -2.6491E-38   -2.0341E-35
     317.80000   -5.9871E-33   -2.7905E-38   -2.1106E-35
     317.90000   -5.6292E-33   -2.9418E-38   -2.1922E-35
     318.00000   -5.2760E-33   -3.1038E-38   -2.2798E-35
     318.10000   -4.9283E-33   -3.2778E-38   -2.3742E-35
     318.20000   -4.5865E-33   -3.4653E-38   -2.4764E-35
     318.30000   -4.2513E-33   -3.6679E-38   -2.5877E-35
     318.40000   -3.9232E-33   -3.8879E-38   -2.7098E-35
     318.50000   -3.6028E-33   -4.1279E-38   -2.8447E-35
     318.60000   -3.2905E-33   -4.3910E-38   -2.9948E-35
     318.70000   -2.9868E-33   -4.6815E-38   -3.1633E-35
     318.80000   -2.6921E-33   -5.0041E-38   -3.3543E-35
     318.90000   -2.4068E-33   -5.3654E-38   -3.5732E-35
     319.00000   -2.1310E-33   -5.7731E-38   -3.8269E-35
     319.10000   -1.8652E-33   -6.2375E-38   -4.1252E-35
     319.20000   -1.6094E-33   -6.7719E-38   -4.4814E-35
     319.30000   -1.3641E-33   -7.3936E-38   -4.9146E-35
     319.40000   -1.1294E-33   -8.1254E-38   -5.4532E-35
     319.50000   -9.0580E-34   -8.9969E-38   -6.1408E-35
     319.60000   -6.9383E-34   -1.0045E-37   -7.0468E-35
     319.70000   -4.9455E-34   -1.1305E-37   -8.2849E-35
     319.80000   -3.1033E-34   -1.2774E-37   -1.0035E-34
     319.90000   -1.4831E-34   -1.4269E-37   -1.2485E-34
     320.00000   -3.4478E-35   -1.5266E-37   -1.5110E-34
     320.10000   -1.4715E-35   -1.5814E-37   -1.5605E-34
     320.20000   -1.4632E-35   -1.6349E-37   -1.5517E-34
     320.30000   -1.4550E-35   -1.6896E-37   -1.5430E-34
     320.40000   -1.4468E-35   -1.7454E-37   -1.5344E-34
     320.50000   -1.4387E-35   -1.8024E-37   -1.5257E-34
     320.60000   -1.4306E-35   -1.8605E-37   -1.5171E-34
     320.70000   -1.4226E-35   -1.9197E-37   -1.5086E-34
     320.80000   -1.4231E-35   -1.9807E-37   -1.5091E-34
     320.90000   -1.4279E-35   -2.0183E-37   -1.5142E-34
     321.00000   -1.4278E-35   -2.0182E-37   -1.5141E-34
     321.10000   -1.4229E-35   -1.9806E-37   -1.5089E-34
     321.20000   -1.4224E-35   -1.9197E-37   -1.5084E-34
     321.30000   -1.4304E-35   -1.8606E-37   -1.5169E-34
     321.40000   -1.4384E-35   -1.8026E-37   -1.5254E-34
     321.50000   -1.4464E-35   -1.7458E-37   -1.5339E-34
     321.60000   -1.4545E-35   -1.6901E-37   -1.5425E-34
     321.70000   -1.4626E-35   -1.6356E-37   -1.5511E-34
     321.80000   -1.4707E-35   -1.5821E-37   -1.5597E-34
     321.90000   -1.4789E-35   -1.5298E-37   -1.5684E-34
     322.00000   -1.4871E-35   -1.4786E-37   -1.5771E-34
     322.10000   -1.4953E-35   -1.4286E-37   -1.5858E-34
     322.20000   -1.5035E-35   -1.3796E-37   -1.5945E-34
     322.30000   -1.5117E-35   -1.3318E-37   -1.6032E-34
     322.40000   -1.5199E-35   -1.2851E-37   -1.6119E-34
     322.50000   -1.5281E-35   -1.2394E-37   -1.6206E-34
     322.60000   -1.5362E-35   -1.1949E-37   -1.6293E-34
     322.70000   -1.5443E-35   -1.1515E-37   -1.6379E-34
     322.80000   -1.5524E-35   -1.1091E-37   -1.6465E-34
     322.90000   -1.5604E-35   -1.0678E-37   -1.6550E-34
     323.00000   -1.5684E-35   -1.0276E-37   -1.6635E-34
     323.10000   -1.5763E-35   -9.8852E-38   -1.6718E-34
     323.20000   -1.5841E-35   -9.5046E-38   -1.6801E-34
     323.30000   -1.5917E-35   -9.1346E-38   -1.6883E-34
     323.40000   -1.5993E-35   -8.7751E-38   -1.6963E-34
     323.50000   -1.6068E-35   -8.4260E-38   -1.7043E-34
     323.60000   -1.6141E-35   -8.0872E-38   -1.7120E-34
     323.70000   -1.6257E-35   -7.7955E-38   -1.7244E-34
     323.80000   -1.6430E-35   -7.6633E-38   -1.7427E-34
     323.90000   -1.6524E-35   -7.6479E-38   -1.7527E-34
     324.00000   -1.6393E-35   -7.6821E-38   -1.7388E-34
     324.10000   -1.6219E-35   -7.8492E-38   -1.7204E-34
     324.20000   -1.6122E-35   -8.1670E-38   -1.7100E-34
     324.30000   -1.6047E-35   -8.5117E-38   -1.7021E-34
     324.40000   -1.5971E-35   -8.8667E-38   -1.6940E-34
     324.50000   -1.5894E-35   -9.2323E-38   -1.6858E-34
