           # s        inv_Ta        inv_Tb        inv_Tz
         # (m)         (1/s)         (1/s)         (1/s)
 # delta_s =   0.10000000149011612     
     168.10000   -1.3325E-30   -1.0906E-35   -1.2353E-32
     168.20000   -1.3335E-30   -1.0908E-35   -1.2353E-32
     168.30000   -1.3345E-30   -1.0910E-35   -1.2353E-32
     168.40000   -1.3355E-30   -1.0911E-35   -1.2353E-32
     168.50000   -1.3364E-30   -1.0913E-35   -1.2353E-32
     168.60000   -1.3374E-30   -1.0914E-35   -1.2353E-32
     168.70000   -1.3384E-30   -1.0916E-35   -1.2354E-32
     168.80000   -1.3394E-30   -1.0917E-35   -1.2354E-32
     168.90000   -1.3404E-30   -1.0919E-35   -1.2354E-32
     169.00000   -1.3415E-30   -1.0920E-35   -1.2354E-32
     169.10000   -1.3425E-30   -1.0921E-35   -1.2354E-32
     169.20000   -1.3435E-30   -1.0923E-35   -1.2355E-32
     169.30000   -1.3445E-30   -1.0924E-35   -1.2355E-32
     169.40000   -1.3456E-30   -1.0925E-35   -1.2355E-32
     169.50000   -1.3466E-30   -1.0926E-35   -1.2355E-32
     169.60000   -1.3477E-30   -1.0927E-35   -1.2355E-32
     169.70000   -1.3488E-30   -1.0929E-35   -1.2356E-32
     169.80000   -1.3499E-30   -1.0930E-35   -1.2356E-32
     169.90000   -1.3510E-30   -1.0931E-35   -1.2356E-32
     170.00000   -1.3520E-30   -1.0932E-35   -1.2356E-32
     170.10000   -1.3532E-30   -1.0933E-35   -1.2356E-32
     170.20000   -1.3543E-30   -1.0934E-35   -1.2357E-32
     170.30000   -1.3554E-30   -1.0935E-35   -1.2357E-32
     170.40000   -1.3565E-30   -1.0936E-35   -1.2357E-32
     170.50000   -1.3577E-30   -1.0937E-35   -1.2357E-32
     170.60000   -1.3588E-30   -1.0937E-35   -1.2357E-32
     170.70000   -1.3600E-30   -1.0938E-35   -1.2358E-32
     170.80000   -1.3612E-30   -1.0939E-35   -1.2358E-32
     170.90000   -1.3623E-30   -1.0940E-35   -1.2358E-32
     171.00000   -1.3635E-30   -1.0941E-35   -1.2358E-32
     171.10000   -1.3647E-30   -1.0941E-35   -1.2359E-32
     171.20000   -1.3659E-30   -1.0942E-35   -1.2359E-32
     171.30000   -1.3672E-30   -1.0943E-35   -1.2359E-32
     171.40000   -1.3684E-30   -1.0943E-35   -1.2359E-32
     171.50000   -1.3696E-30   -1.0944E-35   -1.2359E-32
     171.60000   -1.3709E-30   -1.0945E-35   -1.2360E-32
     171.70000   -1.3722E-30   -1.0945E-35   -1.2360E-32
     171.80000   -1.3734E-30   -1.0946E-35   -1.2360E-32
     171.90000   -1.3747E-30   -1.0946E-35   -1.2360E-32
     172.00000   -1.3760E-30   -1.0947E-35   -1.2361E-32
     172.10000   -1.3774E-30   -1.0948E-35   -1.2361E-32
     172.20000   -1.3787E-30   -1.0948E-35   -1.2361E-32
     172.30000   -1.3800E-30   -1.0949E-35   -1.2361E-32
     172.40000   -1.3814E-30   -1.0949E-35   -1.2362E-32
     172.50000   -1.3827E-30   -1.0949E-35   -1.2362E-32
     172.60000   -1.3841E-30   -1.0950E-35   -1.2362E-32
     172.70000   -1.3855E-30   -1.0950E-35   -1.2362E-32
     172.80000   -1.3869E-30   -1.0951E-35   -1.2363E-32
     172.90000   -1.3883E-30   -1.0951E-35   -1.2363E-32
     173.00000   -1.3898E-30   -1.0951E-35   -1.2363E-32
     173.10000   -1.3912E-30   -1.0952E-35   -1.2363E-32
     173.20000   -1.3927E-30   -1.0952E-35   -1.2364E-32
     173.30000   -1.3942E-30   -1.0952E-35   -1.2364E-32
     173.40000   -1.3957E-30   -1.0953E-35   -1.2364E-32
     173.50000   -1.3972E-30   -1.0953E-35   -1.2365E-32
     173.60000   -1.3987E-30   -1.0953E-35   -1.2365E-32
     173.70000   -1.4003E-30   -1.0953E-35   -1.2365E-32
     173.80000   -1.4018E-30   -1.0954E-35   -1.2366E-32
     173.90000   -1.4034E-30   -1.0954E-35   -1.2366E-32
     174.00000   -1.4050E-30   -1.0954E-35   -1.2366E-32
     174.10000   -1.4066E-30   -1.0954E-35   -1.2367E-32
     174.20000   -1.4083E-30   -1.0955E-35   -1.2367E-32
     174.30000   -1.4099E-30   -1.0955E-35   -1.2367E-32
     174.40000   -1.4116E-30   -1.0955E-35   -1.2368E-32
     174.50000   -1.4134E-30   -1.0955E-35   -1.2368E-32
     174.60000   -1.4151E-30   -1.0955E-35   -1.2368E-32
     174.70000   -1.4169E-30   -1.0955E-35   -1.2369E-32
     174.80000   -1.4187E-30   -1.0955E-35   -1.2369E-32
     174.90000   -1.4205E-30   -1.0956E-35   -1.2369E-32
     175.00000   -1.4224E-30   -1.0956E-35   -1.2370E-32
     175.10000   -1.4242E-30   -1.0956E-35   -1.2370E-32
     175.20000   -1.4261E-30   -1.0956E-35   -1.2370E-32
     175.30000   -1.4279E-30   -1.0956E-35   -1.2371E-32
     175.40000   -1.4298E-30   -1.0956E-35   -1.2371E-32
     175.50000   -1.4316E-30   -1.0956E-35   -1.2371E-32
     175.60000   -1.4335E-30   -1.0956E-35   -1.2372E-32
     175.70000   -1.4353E-30   -1.0957E-35   -1.2372E-32
     175.80000   -1.4371E-30   -1.0957E-35   -1.2373E-32
     175.90000   -1.4390E-30   -1.0957E-35   -1.2373E-32
     176.00000   -1.4408E-30   -1.0957E-35   -1.2373E-32
     176.10000   -1.4426E-30   -1.0957E-35   -1.2374E-32
     176.20000   -1.4444E-30   -1.0957E-35   -1.2374E-32
     176.30000   -1.4462E-30   -1.0958E-35   -1.2374E-32
     176.40000   -1.4480E-30   -1.0958E-35   -1.2375E-32
     176.50000   -1.4498E-30   -1.0958E-35   -1.2375E-32
     176.60000   -1.4515E-30   -1.0958E-35   -1.2376E-32
     176.70000   -1.4533E-30   -1.0958E-35   -1.2376E-32
     176.80000   -1.4550E-30   -1.0959E-35   -1.2376E-32
     176.90000   -1.4568E-30   -1.0959E-35   -1.2377E-32
     177.00000   -1.4585E-30   -1.0959E-35   -1.2377E-32
     177.10000   -1.4602E-30   -1.0959E-35   -1.2377E-32
     177.20000   -1.4619E-30   -1.0960E-35   -1.2378E-32
     177.30000   -1.4636E-30   -1.0960E-35   -1.2378E-32
     177.40000   -1.4653E-30   -1.0960E-35   -1.2378E-32
     177.50000   -1.4669E-30   -1.0960E-35   -1.2379E-32
     177.60000   -1.4686E-30   -1.0961E-35   -1.2379E-32
     177.70000   -1.4702E-30   -1.0961E-35   -1.2380E-32
     177.80000   -1.4719E-30   -1.0961E-35   -1.2380E-32
     177.90000   -1.4735E-30   -1.0962E-35   -1.2380E-32
     178.00000   -1.4751E-30   -1.0962E-35   -1.2381E-32
     178.10000   -1.4767E-30   -1.0962E-35   -1.2381E-32
     178.20000   -1.4783E-30   -1.0963E-35   -1.2381E-32
     178.30000   -1.4798E-30   -1.0963E-35   -1.2382E-32
     178.40000   -1.4814E-30   -1.0964E-35   -1.2382E-32
     178.50000   -1.4830E-30   -1.0964E-35   -1.2383E-32
     178.60000   -1.4845E-30   -1.0964E-35   -1.2383E-32
     178.70000   -1.4861E-30   -1.0965E-35   -1.2383E-32
     178.80000   -1.4876E-30   -1.0965E-35   -1.2384E-32
     178.90000   -1.4892E-30   -1.0966E-35   -1.2384E-32
     179.00000   -1.4907E-30   -1.0966E-35   -1.2384E-32
     179.10000   -1.4922E-30   -1.0967E-35   -1.2385E-32
     179.20000   -1.4937E-30   -1.0968E-35   -1.2385E-32
     179.30000   -1.4952E-30   -1.0968E-35   -1.2385E-32
     179.40000   -1.4966E-30   -1.0969E-35   -1.2386E-32
     179.50000   -1.4981E-30   -1.0969E-35   -1.2386E-32
     179.60000   -1.4996E-30   -1.0970E-35   -1.2386E-32
     179.70000   -1.5010E-30   -1.0971E-35   -1.2387E-32
     179.80000   -1.5025E-30   -1.0971E-35   -1.2387E-32
     179.90000   -1.5039E-30   -1.0972E-35   -1.2388E-32
     180.00000   -1.5054E-30   -1.0973E-35   -1.2388E-32
     180.10000   -1.5068E-30   -1.0974E-35   -1.2388E-32
     180.20000   -1.5082E-30   -1.0975E-35   -1.2389E-32
     180.30000   -1.5096E-30   -1.0975E-35   -1.2389E-32
     180.40000   -1.5110E-30   -1.0976E-35   -1.2389E-32
     180.50000   -1.5124E-30   -1.0977E-35   -1.2390E-32
     180.60000   -1.5138E-30   -1.0978E-35   -1.2390E-32
     180.70000   -1.5152E-30   -1.0979E-35   -1.2391E-32
     180.80000   -1.5166E-30   -1.0980E-35   -1.2391E-32
     180.90000   -1.5180E-30   -1.0981E-35   -1.2391E-32
     181.00000   -1.5194E-30   -1.0983E-35   -1.2392E-32
     181.10000   -1.5209E-30   -1.0984E-35   -1.2392E-32
     181.20000   -1.5223E-30   -1.0985E-35   -1.2392E-32
     181.30000   -1.5237E-30   -1.0987E-35   -1.2393E-32
     181.40000   -1.5251E-30   -1.0988E-35   -1.2393E-32
     181.50000   -1.5266E-30   -1.0989E-35   -1.2394E-32
     181.60000   -1.5281E-30   -1.0991E-35   -1.2394E-32
     181.70000   -1.5296E-30   -1.0993E-35   -1.2394E-32
     181.80000   -1.5312E-30   -1.0995E-35   -1.2395E-32
     181.90000   -1.5328E-30   -1.0997E-35   -1.2395E-32
     182.00000   -1.5346E-30   -1.0999E-35   -1.2396E-32
     182.10000   -1.5365E-30   -1.1001E-35   -1.2396E-32
     182.20000   -1.5382E-30   -1.1003E-35   -1.2397E-32
     182.30000   -1.5399E-30   -1.1005E-35   -1.2397E-32
     182.40000   -1.5415E-30   -1.1007E-35   -1.2398E-32
     182.50000   -1.5431E-30   -1.1008E-35   -1.2398E-32
     182.60000   -1.5447E-30   -1.1010E-35   -1.2399E-32
     182.70000   -1.5462E-30   -1.1011E-35   -1.2399E-32
     182.80000   -1.5477E-30   -1.1013E-35   -1.2399E-32
     182.90000   -1.5492E-30   -1.1014E-35   -1.2400E-32
     183.00000   -1.5507E-30   -1.1015E-35   -1.2400E-32
     183.10000   -1.5521E-30   -1.1016E-35   -1.2401E-32
     183.20000   -1.5536E-30   -1.1017E-35   -1.2401E-32
     183.30000   -1.5550E-30   -1.1018E-35   -1.2402E-32
     183.40000   -1.5564E-30   -1.1019E-35   -1.2402E-32
     183.50000   -1.5578E-30   -1.1020E-35   -1.2402E-32
     183.60000   -1.5591E-30   -1.1021E-35   -1.2403E-32
     183.70000   -1.5605E-30   -1.1022E-35   -1.2403E-32
     183.80000   -1.5618E-30   -1.1023E-35   -1.2404E-32
     183.90000   -1.5632E-30   -1.1024E-35   -1.2404E-32
     184.00000   -1.5645E-30   -1.1025E-35   -1.2404E-32
     184.10000   -1.5658E-30   -1.1026E-35   -1.2405E-32
     184.20000   -1.5671E-30   -1.1026E-35   -1.2405E-32
     184.30000   -1.5684E-30   -1.1027E-35   -1.2406E-32
     184.40000   -1.5697E-30   -1.1028E-35   -1.2406E-32
     184.50000   -1.5710E-30   -1.1029E-35   -1.2407E-32
     184.60000   -1.5722E-30   -1.1029E-35   -1.2407E-32
     184.70000   -1.5735E-30   -1.1030E-35   -1.2408E-32
     184.80000   -1.5747E-30   -1.1030E-35   -1.2408E-32
     184.90000   -1.5760E-30   -1.1031E-35   -1.2409E-32
     185.00000   -1.5772E-30   -1.1032E-35   -1.2409E-32
     185.10000   -1.5784E-30   -1.1032E-35   -1.2409E-32
     185.20000   -1.5796E-30   -1.1033E-35   -1.2410E-32
     185.30000   -1.5808E-30   -1.1033E-35   -1.2410E-32
     185.40000   -1.5820E-30   -1.1034E-35   -1.2411E-32
     185.50000   -1.5832E-30   -1.1034E-35   -1.2411E-32
     185.60000   -1.5844E-30   -1.1035E-35   -1.2412E-32
     185.70000   -1.5856E-30   -1.1035E-35   -1.2412E-32
     185.80000   -1.5868E-30   -1.1036E-35   -1.2413E-32
     185.90000   -1.5880E-30   -1.1036E-35   -1.2413E-32
     186.00000   -1.5891E-30   -1.1036E-35   -1.2414E-32
     186.10000   -1.5903E-30   -1.1037E-35   -1.2414E-32
     186.20000   -1.5914E-30   -1.1037E-35   -1.2415E-32
     186.30000   -1.5925E-30   -1.1037E-35   -1.2416E-32
     186.40000   -1.5936E-30   -1.1038E-35   -1.2416E-32
     186.50000   -1.5947E-30   -1.1038E-35   -1.2417E-32
     186.60000   -1.5958E-30   -1.1038E-35   -1.2417E-32
     186.70000   -1.5968E-30   -1.1039E-35   -1.2418E-32
     186.80000   -1.5979E-30   -1.1039E-35   -1.2418E-32
     186.90000   -1.5989E-30   -1.1039E-35   -1.2419E-32
     187.00000   -1.5999E-30   -1.1040E-35   -1.2420E-32
     187.10000   -1.6009E-30   -1.1040E-35   -1.2420E-32
     187.20000   -1.6019E-30   -1.1040E-35   -1.2421E-32
     187.30000   -1.6029E-30   -1.1040E-35   -1.2421E-32
     187.40000   -1.6038E-30   -1.1040E-35   -1.2422E-32
     187.50000   -1.6048E-30   -1.1041E-35   -1.2423E-32
     187.60000   -1.6057E-30   -1.1041E-35   -1.2423E-32
     187.70000   -1.6066E-30   -1.1041E-35   -1.2424E-32
     187.80000   -1.6075E-30   -1.1041E-35   -1.2425E-32
     187.90000   -1.6084E-30   -1.1041E-35   -1.2425E-32
     188.00000   -1.6093E-30   -1.1041E-35   -1.2426E-32
     188.10000   -1.6101E-30   -1.1042E-35   -1.2427E-32
     188.20000   -1.6110E-30   -1.1042E-35   -1.2427E-32
     188.30000   -1.6119E-30   -1.1042E-35   -1.2428E-32
     188.40000   -1.6128E-30   -1.1042E-35   -1.2429E-32
     188.50000   -1.6136E-30   -1.1042E-35   -1.2429E-32
     188.60000   -1.6145E-30   -1.1042E-35   -1.2430E-32
     188.70000   -1.6154E-30   -1.1042E-35   -1.2431E-32
     188.80000   -1.6163E-30   -1.1042E-35   -1.2431E-32
     188.90000   -1.6172E-30   -1.1042E-35   -1.2432E-32
     189.00000   -1.6180E-30   -1.1042E-35   -1.2432E-32
     189.10000   -1.6189E-30   -1.1043E-35   -1.2433E-32
     189.20000   -1.6197E-30   -1.1043E-35   -1.2434E-32
     189.30000   -1.6205E-30   -1.1043E-35   -1.2434E-32
     189.40000   -1.6214E-30   -1.1043E-35   -1.2435E-32
     189.50000   -1.6222E-30   -1.1043E-35   -1.2436E-32
     189.60000   -1.6230E-30   -1.1043E-35   -1.2436E-32
     189.70000   -1.6238E-30   -1.1043E-35   -1.2437E-32
     189.80000   -1.6245E-30   -1.1044E-35   -1.2437E-32
     189.90000   -1.6253E-30   -1.1044E-35   -1.2438E-32
     190.00000   -1.6260E-30   -1.1044E-35   -1.2439E-32
     190.10000   -1.6267E-30   -1.1044E-35   -1.2439E-32
     190.20000   -1.6274E-30   -1.1044E-35   -1.2440E-32
     190.30000   -1.6281E-30   -1.1045E-35   -1.2440E-32
     190.40000   -1.6288E-30   -1.1045E-35   -1.2441E-32
     190.50000   -1.6294E-30   -1.1045E-35   -1.2442E-32
     190.60000   -1.6300E-30   -1.1045E-35   -1.2442E-32
     190.70000   -1.6306E-30   -1.1046E-35   -1.2443E-32
     190.80000   -1.6312E-30   -1.1046E-35   -1.2443E-32
     190.90000   -1.6318E-30   -1.1046E-35   -1.2444E-32
     191.00000   -1.6324E-30   -1.1047E-35   -1.2445E-32
     191.10000   -1.6329E-30   -1.1047E-35   -1.2445E-32
     191.20000   -1.6335E-30   -1.1047E-35   -1.2446E-32
     191.30000   -1.6340E-30   -1.1048E-35   -1.2446E-32
     191.40000   -1.6346E-30   -1.1048E-35   -1.2447E-32
     191.50000   -1.6351E-30   -1.1049E-35   -1.2447E-32
     191.60000   -1.6356E-30   -1.1049E-35   -1.2448E-32
     191.70000   -1.6361E-30   -1.1050E-35   -1.2448E-32
     191.80000   -1.6366E-30   -1.1050E-35   -1.2449E-32
     191.90000   -1.6371E-30   -1.1051E-35   -1.2450E-32
     192.00000   -1.6376E-30   -1.1051E-35   -1.2450E-32
     192.10000   -1.6381E-30   -1.1052E-35   -1.2451E-32
     192.20000   -1.6386E-30   -1.1052E-35   -1.2451E-32
     192.30000   -1.6391E-30   -1.1053E-35   -1.2452E-32
     192.40000   -1.6396E-30   -1.1054E-35   -1.2452E-32
     192.50000   -1.6401E-30   -1.1054E-35   -1.2453E-32
     192.60000   -1.6405E-30   -1.1055E-35   -1.2453E-32
     192.70000   -1.6410E-30   -1.1056E-35   -1.2454E-32
     192.80000   -1.6415E-30   -1.1056E-35   -1.2454E-32
     192.90000   -1.6419E-30   -1.1057E-35   -1.2455E-32
     193.00000   -1.6424E-30   -1.1058E-35   -1.2455E-32
     193.10000   -1.6429E-30   -1.1059E-35   -1.2456E-32
     193.20000   -1.6433E-30   -1.1060E-35   -1.2456E-32
     193.30000   -1.6438E-30   -1.1061E-35   -1.2457E-32
     193.40000   -1.6443E-30   -1.1061E-35   -1.2457E-32
     193.50000   -1.6447E-30   -1.1062E-35   -1.2458E-32
     193.60000   -1.6452E-30   -1.1063E-35   -1.2458E-32
     193.70000   -1.6457E-30   -1.1064E-35   -1.2458E-32
     193.80000   -1.6462E-30   -1.1065E-35   -1.2459E-32
     193.90000   -1.6466E-30   -1.1067E-35   -1.2459E-32
     194.00000   -1.6471E-30   -1.1068E-35   -1.2460E-32
     194.10000   -1.6476E-30   -1.1069E-35   -1.2460E-32
     194.20000   -1.6481E-30   -1.1070E-35   -1.2461E-32
     194.30000   -1.6485E-30   -1.1071E-35   -1.2461E-32
     194.40000   -1.6490E-30   -1.1072E-35   -1.2461E-32
     194.50000   -1.6495E-30   -1.1074E-35   -1.2462E-32
     194.60000   -1.6500E-30   -1.1075E-35   -1.2462E-32
     194.70000   -1.6505E-30   -1.1076E-35   -1.2463E-32
     194.80000   -1.6510E-30   -1.1078E-35   -1.2463E-32
     194.90000   -1.6515E-30   -1.1079E-35   -1.2463E-32
     195.00000   -1.6520E-30   -1.1081E-35   -1.2464E-32
     195.10000   -1.6525E-30   -1.1082E-35   -1.2464E-32
     195.20000   -1.6530E-30   -1.1084E-35   -1.2464E-32
     195.30000   -1.6535E-30   -1.1085E-35   -1.2465E-32
     195.40000   -1.6539E-30   -1.1087E-35   -1.2465E-32
     195.50000   -1.6544E-30   -1.1088E-35   -1.2466E-32
     195.60000   -1.6549E-30   -1.1090E-35   -1.2466E-32
     195.70000   -1.6554E-30   -1.1092E-35   -1.2466E-32
     195.80000   -1.6559E-30   -1.1094E-35   -1.2467E-32
     195.90000   -1.6563E-30   -1.1095E-35   -1.2467E-32
     196.00000   -1.6568E-30   -1.1097E-35   -1.2467E-32
     196.10000   -1.6573E-30   -1.1099E-35   -1.2468E-32
     196.20000   -1.6578E-30   -1.1100E-35   -1.2468E-32
     196.30000   -1.6583E-30   -1.1102E-35   -1.2469E-32
     196.40000   -1.6588E-30   -1.1103E-35   -1.2469E-32
     196.50000   -1.6593E-30   -1.1105E-35   -1.2469E-32
     196.60000   -1.6598E-30   -1.1106E-35   -1.2470E-32
     196.70000   -1.6603E-30   -1.1108E-35   -1.2470E-32
     196.80000   -1.6609E-30   -1.1109E-35   -1.2470E-32
     196.90000   -1.6614E-30   -1.1111E-35   -1.2471E-32
     197.00000   -1.6619E-30   -1.1112E-35   -1.2471E-32
     197.10000   -1.6625E-30   -1.1113E-35   -1.2472E-32
     197.20000   -1.6631E-30   -1.1115E-35   -1.2472E-32
     197.30000   -1.6637E-30   -1.1116E-35   -1.2472E-32
     197.40000   -1.6643E-30   -1.1117E-35   -1.2473E-32
     197.50000   -1.6649E-30   -1.1118E-35   -1.2473E-32
     197.60000   -1.6655E-30   -1.1120E-35   -1.2474E-32
     197.70000   -1.6662E-30   -1.1121E-35   -1.2474E-32
     197.80000   -1.6669E-30   -1.1122E-35   -1.2474E-32
     197.90000   -1.6676E-30   -1.1123E-35   -1.2475E-32
     198.00000   -1.6683E-30   -1.1124E-35   -1.2475E-32
     198.10000   -1.6690E-30   -1.1125E-35   -1.2476E-32
     198.20000   -1.6697E-30   -1.1126E-35   -1.2476E-32
     198.30000   -1.6705E-30   -1.1127E-35   -1.2476E-32
     198.40000   -1.6713E-30   -1.1128E-35   -1.2477E-32
     198.50000   -1.6721E-30   -1.1129E-35   -1.2477E-32
     198.60000   -1.6729E-30   -1.1130E-35   -1.2477E-32
     198.70000   -1.6738E-30   -1.1131E-35   -1.2478E-32
     198.80000   -1.6746E-30   -1.1132E-35   -1.2478E-32
     198.90000   -1.6755E-30   -1.1132E-35   -1.2479E-32
     199.00000   -1.6765E-30   -1.1133E-35   -1.2479E-32
     199.10000   -1.6774E-30   -1.1134E-35   -1.2479E-32
     199.20000   -1.6784E-30   -1.1135E-35   -1.2480E-32
     199.30000   -1.6794E-30   -1.1135E-35   -1.2480E-32
     199.40000   -1.6803E-30   -1.1136E-35   -1.2481E-32
     199.50000   -1.6814E-30   -1.1137E-35   -1.2481E-32
     199.60000   -1.6824E-30   -1.1138E-35   -1.2481E-32
     199.70000   -1.6835E-30   -1.1138E-35   -1.2482E-32
     199.80000   -1.6846E-30   -1.1139E-35   -1.2482E-32
     199.90000   -1.6857E-30   -1.1140E-35   -1.2483E-32
     200.00000   -1.6869E-30   -1.1140E-35   -1.2483E-32
     200.10000   -1.6881E-30   -1.1141E-35   -1.2483E-32
     200.20000   -1.6894E-30   -1.1141E-35   -1.2484E-32
     200.30000   -1.6906E-30   -1.1142E-35   -1.2484E-32
     200.40000   -1.6920E-30   -1.1142E-35   -1.2485E-32
     200.50000   -1.6933E-30   -1.1143E-35   -1.2485E-32
     200.60000   -1.6947E-30   -1.1144E-35   -1.2485E-32
     200.70000   -1.6962E-30   -1.1144E-35   -1.2486E-32
     200.80000   -1.6977E-30   -1.1145E-35   -1.2486E-32
     200.90000   -1.6992E-30   -1.1145E-35   -1.2487E-32
     201.00000   -1.7008E-30   -1.1145E-35   -1.2487E-32
     201.10000   -1.7024E-30   -1.1146E-35   -1.2487E-32
     201.20000   -1.7041E-30   -1.1146E-35   -1.2488E-32
     201.30000   -1.7059E-30   -1.1147E-35   -1.2488E-32
     201.40000   -1.7077E-30   -1.1147E-35   -1.2489E-32
     201.50000   -1.7095E-30   -1.1148E-35   -1.2489E-32
     201.60000   -1.7114E-30   -1.1148E-35   -1.2490E-32
     201.70000   -1.7134E-30   -1.1148E-35   -1.2490E-32
     201.80000   -1.7154E-30   -1.1149E-35   -1.2490E-32
     201.90000   -1.7175E-30   -1.1149E-35   -1.2491E-32
     202.00000   -1.7196E-30   -1.1149E-35   -1.2491E-32
     202.10000   -1.7217E-30   -1.1150E-35   -1.2492E-32
     202.20000   -1.7238E-30   -1.1150E-35   -1.2492E-32
     202.30000   -1.7260E-30   -1.1150E-35   -1.2493E-32
     202.40000   -1.7282E-30   -1.1151E-35   -1.2493E-32
     202.50000   -1.7305E-30   -1.1151E-35   -1.2494E-32
     202.60000   -1.7328E-30   -1.1151E-35   -1.2494E-32
     202.70000   -1.7351E-30   -1.1151E-35   -1.2495E-32
     202.80000   -1.7374E-30   -1.1152E-35   -1.2495E-32
     202.90000   -1.7397E-30   -1.1152E-35   -1.2496E-32
     203.00000   -1.7421E-30   -1.1152E-35   -1.2496E-32
     203.10000   -1.7444E-30   -1.1153E-35   -1.2497E-32
     203.20000   -1.7467E-30   -1.1153E-35   -1.2497E-32
     203.30000   -1.7490E-30   -1.1153E-35   -1.2498E-32
     203.40000   -1.7513E-30   -1.1154E-35   -1.2498E-32
     203.50000   -1.7537E-30   -1.1154E-35   -1.2499E-32
     203.60000   -1.7560E-30   -1.1154E-35   -1.2499E-32
     203.70000   -1.7583E-30   -1.1155E-35   -1.2500E-32
     203.80000   -1.7607E-30   -1.1155E-35   -1.2500E-32
     203.90000   -1.7631E-30   -1.1155E-35   -1.2500E-32
     204.00000   -1.7656E-30   -1.1156E-35   -1.2501E-32
     204.10000   -1.7681E-30   -1.1156E-35   -1.2501E-32
     204.20000   -1.7706E-30   -1.1157E-35   -1.2502E-32
     204.30000   -1.7731E-30   -1.1157E-35   -1.2502E-32
     204.40000   -1.7757E-30   -1.1157E-35   -1.2503E-32
     204.50000   -1.7783E-30   -1.1158E-35   -1.2503E-32
     204.60000   -1.7809E-30   -1.1158E-35   -1.2504E-32
     204.70000   -1.7836E-30   -1.1159E-35   -1.2504E-32
     204.80000   -1.7863E-30   -1.1159E-35   -1.2505E-32
