           # s        inv_Ta        inv_Tb            Ha            Hb
         # (m)         (1/s)         (1/s)           (m)           (m)
     237.90000    1.1576E-02    0.0000E+00    1.6428E+00    0.0000E+00
     238.00000    1.1819E-02    0.0000E+00    1.6428E+00    0.0000E+00
     238.10000    1.2068E-02    0.0000E+00    1.6428E+00    0.0000E+00
     238.20000    1.2324E-02    0.0000E+00    1.6428E+00    0.0000E+00
     238.30000    1.2586E-02    0.0000E+00    1.6428E+00    0.0000E+00
     238.40000    1.2857E-02    0.0000E+00    1.6431E+00    0.0000E+00
     238.50000    1.3155E-02    0.0000E+00    1.6460E+00    0.0000E+00
     238.60000    1.3468E-02    0.0000E+00    1.6498E+00    0.0000E+00
     238.70000    1.3797E-02    0.0000E+00    1.6545E+00    0.0000E+00
     238.80000    1.4142E-02    0.0000E+00    1.6602E+00    0.0000E+00
     238.90000    1.4504E-02    0.0000E+00    1.6669E+00    0.0000E+00
     239.00000    1.4884E-02    0.0000E+00    1.6746E+00    0.0000E+00
     239.10000    1.5283E-02    0.0000E+00    1.6833E+00    0.0000E+00
     239.20000    1.5700E-02    0.0000E+00    1.6930E+00    0.0000E+00
     239.30000    1.6137E-02    0.0000E+00    1.7039E+00    0.0000E+00
     239.40000    1.6594E-02    0.0000E+00    1.7158E+00    0.0000E+00
     239.50000    1.7071E-02    0.0000E+00    1.7288E+00    0.0000E+00
     239.60000    1.7570E-02    0.0000E+00    1.7429E+00    0.0000E+00
     239.70000    1.8091E-02    0.0000E+00    1.7582E+00    0.0000E+00
     239.80000    1.8634E-02    0.0000E+00    1.7746E+00    0.0000E+00
     239.90000    1.9200E-02    0.0000E+00    1.7923E+00    0.0000E+00
     240.00000    1.9789E-02    0.0000E+00    1.8111E+00    0.0000E+00
     240.10000    2.0401E-02    0.0000E+00    1.8312E+00    0.0000E+00
     240.20000    2.1037E-02    0.0000E+00    1.8526E+00    0.0000E+00
     240.30000    2.1697E-02    0.0000E+00    1.8752E+00    0.0000E+00
     240.40000    2.2380E-02    0.0000E+00    1.8991E+00    0.0000E+00
     240.50000    2.3086E-02    0.0000E+00    1.9244E+00    0.0000E+00
     240.60000    2.3816E-02    0.0000E+00    1.9510E+00    0.0000E+00
     240.70000    2.4568E-02    0.0000E+00    1.9790E+00    0.0000E+00
     240.80000    2.5343E-02    0.0000E+00    2.0083E+00    0.0000E+00
     240.90000    2.5799E-02    0.0000E+00    2.0126E+00    0.0000E+00
     241.00000    2.6190E-02    0.0000E+00    2.0126E+00    0.0000E+00
     241.10000    2.6569E-02    0.0000E+00    2.0126E+00    0.0000E+00
     241.20000    2.7304E-02    0.0000E+00    2.0402E+00    0.0000E+00
     241.30000    2.8113E-02    0.0000E+00    2.0738E+00    0.0000E+00
     241.40000    2.8937E-02    0.0000E+00    2.1088E+00    0.0000E+00
     241.50000    2.9773E-02    0.0000E+00    2.1455E+00    0.0000E+00
     241.60000    3.0619E-02    0.0000E+00    2.1836E+00    0.0000E+00
     241.70000    3.1474E-02    0.0000E+00    2.2234E+00    0.0000E+00
     241.80000    3.2335E-02    0.0000E+00    2.2648E+00    0.0000E+00
     241.90000    3.3200E-02    0.0000E+00    2.3078E+00    0.0000E+00
     242.00000    3.4065E-02    0.0000E+00    2.3524E+00    0.0000E+00
     242.10000    3.4929E-02    0.0000E+00    2.3988E+00    0.0000E+00
     242.20000    3.5787E-02    0.0000E+00    2.4469E+00    0.0000E+00
     242.30000    3.6638E-02    0.0000E+00    2.4967E+00    0.0000E+00
     242.40000    3.7478E-02    0.0000E+00    2.5482E+00    0.0000E+00
     242.50000    3.8303E-02    0.0000E+00    2.6016E+00    0.0000E+00
     242.60000    3.9111E-02    0.0000E+00    2.6567E+00    0.0000E+00
     242.70000    3.9899E-02    0.0000E+00    2.7138E+00    0.0000E+00
     242.80000    4.0663E-02    0.0000E+00    2.7726E+00    0.0000E+00
     242.90000    4.1400E-02    0.0000E+00    2.8334E+00    0.0000E+00
     243.00000    4.2107E-02    0.0000E+00    2.8961E+00    0.0000E+00
     243.10000    4.2782E-02    0.0000E+00    2.9607E+00    0.0000E+00
     243.20000    4.3422E-02    0.0000E+00    3.0273E+00    0.0000E+00
     243.30000    4.4025E-02    0.0000E+00    3.0959E+00    0.0000E+00
     243.40000    4.4588E-02    0.0000E+00    3.1665E+00    0.0000E+00
     243.50000    4.5109E-02    0.0000E+00    3.2392E+00    0.0000E+00
     243.60000    4.4985E-02    0.0000E+00    3.2702E+00    0.0000E+00
     243.70000    4.4382E-02    0.0000E+00    3.2702E+00    0.0000E+00
     243.80000    4.3736E-02    0.0000E+00    3.2702E+00    0.0000E+00
     243.90000    4.3049E-02    0.0000E+00    3.2702E+00    0.0000E+00
     244.00000    4.2323E-02    0.0000E+00    3.2702E+00    0.0000E+00
     244.10000    4.1564E-02    0.0000E+00    3.2702E+00    0.0000E+00
     244.20000    4.0773E-02    0.0000E+00    3.2702E+00    0.0000E+00
     244.30000    3.9826E-02    0.0000E+00    3.2702E+00    0.0000E+00
     244.40000    3.8578E-02    0.0000E+00    3.2702E+00    0.0000E+00
     244.50000    3.7067E-02    0.0000E+00    3.2702E+00    0.0000E+00
     244.60000    3.5343E-02    0.0000E+00    3.2702E+00    0.0000E+00
     244.70000    3.3466E-02    0.0000E+00    3.2702E+00    0.0000E+00
     244.80000    3.1642E-02    0.0000E+00    3.2702E+00    0.0000E+00
     244.90000    2.9944E-02    0.0000E+00    3.2702E+00    0.0000E+00
     245.00000    2.8361E-02    0.0000E+00    3.2702E+00    0.0000E+00
     245.10000    2.6887E-02    0.0000E+00    3.2702E+00    0.0000E+00
     245.20000    2.5513E-02    0.0000E+00    3.2702E+00    0.0000E+00
     245.30000    2.4232E-02    0.0000E+00    3.2702E+00    0.0000E+00
     245.40000    2.3340E-02    0.0000E+00    3.3129E+00    0.0000E+00
     245.50000    2.2707E-02    0.0000E+00    3.3867E+00    0.0000E+00
     245.60000    2.2106E-02    0.0000E+00    3.4610E+00    0.0000E+00
     245.70000    2.1535E-02    0.0000E+00    3.5357E+00    0.0000E+00
     245.80000    2.0994E-02    0.0000E+00    3.6108E+00    0.0000E+00
     245.90000    2.0479E-02    0.0000E+00    3.6862E+00    0.0000E+00
     246.00000    1.9991E-02    0.0000E+00    3.7619E+00    0.0000E+00
     246.10000    1.9527E-02    0.0000E+00    3.8378E+00    0.0000E+00
     246.20000    1.9086E-02    0.0000E+00    3.9139E+00    0.0000E+00
     246.30000    1.8668E-02    0.0000E+00    3.9902E+00    0.0000E+00
     246.40000    1.8270E-02    0.0000E+00    4.0666E+00    0.0000E+00
     246.50000    1.7893E-02    0.0000E+00    4.1430E+00    0.0000E+00
     246.60000    1.7534E-02    0.0000E+00    4.2195E+00    0.0000E+00
     246.70000    1.7194E-02    0.0000E+00    4.2959E+00    0.0000E+00
     246.80000    1.6871E-02    0.0000E+00    4.3722E+00    0.0000E+00
     246.90000    1.6564E-02    0.0000E+00    4.4484E+00    0.0000E+00
     247.00000    1.6273E-02    0.0000E+00    4.5244E+00    0.0000E+00
     247.10000    1.5997E-02    0.0000E+00    4.6003E+00    0.0000E+00
     247.20000    1.5736E-02    0.0000E+00    4.6759E+00    0.0000E+00
     247.30000    1.5488E-02    0.0000E+00    4.7512E+00    0.0000E+00
     247.40000    1.5253E-02    0.0000E+00    4.8262E+00    0.0000E+00
     247.50000    1.5031E-02    0.0000E+00    4.9008E+00    0.0000E+00
     247.60000    1.4821E-02    0.0000E+00    4.9751E+00    0.0000E+00
     247.70000    1.4623E-02    0.0000E+00    5.0489E+00    0.0000E+00
     247.80000    1.4373E-02    0.0000E+00    5.0998E+00    0.0000E+00
     247.90000    1.3999E-02    0.0000E+00    5.0998E+00    0.0000E+00
     248.00000    1.3646E-02    0.0000E+00    5.0998E+00    0.0000E+00
     248.10000    1.3370E-02    0.0000E+00    5.1211E+00    0.0000E+00
     248.20000    1.3233E-02    0.0000E+00    5.1905E+00    0.0000E+00
     248.30000    1.3106E-02    0.0000E+00    5.2592E+00    0.0000E+00
     248.40000    1.2988E-02    0.0000E+00    5.3273E+00    0.0000E+00
     248.50000    1.2878E-02    0.0000E+00    5.3947E+00    0.0000E+00
     248.60000    1.2777E-02    0.0000E+00    5.4614E+00    0.0000E+00
     248.70000    1.2685E-02    0.0000E+00    5.5273E+00    0.0000E+00
     248.80000    1.2602E-02    0.0000E+00    5.5925E+00    0.0000E+00
     248.90000    1.2527E-02    0.0000E+00    5.6569E+00    0.0000E+00
     249.00000    1.2460E-02    0.0000E+00    5.7205E+00    0.0000E+00
     249.10000    1.2402E-02    0.0000E+00    5.7832E+00    0.0000E+00
     249.20000    1.2352E-02    0.0000E+00    5.8451E+00    0.0000E+00
     249.30000    1.2310E-02    0.0000E+00    5.9060E+00    0.0000E+00
     249.40000    1.2277E-02    0.0000E+00    5.9660E+00    0.0000E+00
     249.50000    1.2252E-02    0.0000E+00    6.0250E+00    0.0000E+00
     249.60000    1.2236E-02    0.0000E+00    6.0831E+00    0.0000E+00
     249.70000    1.2228E-02    0.0000E+00    6.1401E+00    0.0000E+00
     249.80000    1.2229E-02    0.0000E+00    6.1962E+00    0.0000E+00
     249.90000    1.2239E-02    0.0000E+00    6.2511E+00    0.0000E+00
     250.00000    1.2257E-02    0.0000E+00    6.3050E+00    0.0000E+00
     250.10000    1.2285E-02    0.0000E+00    6.3578E+00    0.0000E+00
     250.20000    1.2322E-02    0.0000E+00    6.4095E+00    0.0000E+00
     250.30000    1.2368E-02    0.0000E+00    6.4600E+00    0.0000E+00
     250.40000    1.2424E-02    0.0000E+00    6.5094E+00    0.0000E+00
     250.50000    1.2487E-02    0.0000E+00    6.5562E+00    0.0000E+00
     250.60000    1.2473E-02    0.0000E+00    6.5562E+00    0.0000E+00
     250.70000    1.2471E-02    0.0000E+00    6.5562E+00    0.0000E+00
     250.80000    1.2480E-02    0.0000E+00    6.5562E+00    0.0000E+00
     250.90000    1.2500E-02    0.0000E+00    6.5562E+00    0.0000E+00
     251.00000    1.2532E-02    0.0000E+00    6.5562E+00    0.0000E+00
     251.10000    1.2573E-02    0.0000E+00    6.5562E+00    0.0000E+00
     251.20000    1.2632E-02    0.0000E+00    6.5562E+00    0.0000E+00
     251.30000    1.2788E-02    0.0000E+00    6.5562E+00    0.0000E+00
     251.40000    1.3060E-02    0.0000E+00    6.5562E+00    0.0000E+00
     251.50000    1.3449E-02    0.0000E+00    6.5562E+00    0.0000E+00
     251.60000    1.3961E-02    0.0000E+00    6.5562E+00    0.0000E+00
     251.70000    1.4581E-02    0.0000E+00    6.5562E+00    0.0000E+00
     251.80000    1.5221E-02    0.0000E+00    6.5562E+00    0.0000E+00
     251.90000    1.5873E-02    0.0000E+00    6.5562E+00    0.0000E+00
     252.00000    1.6537E-02    0.0000E+00    6.5562E+00    0.0000E+00
     252.10000    1.7209E-02    0.0000E+00    6.5562E+00    0.0000E+00
     252.20000    1.7888E-02    0.0000E+00    6.5562E+00    0.0000E+00
     252.30000    1.8575E-02    0.0000E+00    6.5571E+00    0.0000E+00
     252.40000    1.9349E-02    0.0000E+00    6.5867E+00    0.0000E+00
     252.50000    2.0128E-02    0.0000E+00    6.6157E+00    0.0000E+00
     252.60000    2.0913E-02    0.0000E+00    6.6441E+00    0.0000E+00
     252.70000    2.1700E-02    0.0000E+00    6.6721E+00    0.0000E+00
     252.80000    2.2490E-02    0.0000E+00    6.6995E+00    0.0000E+00
     252.90000    2.3281E-02    0.0000E+00    6.7263E+00    0.0000E+00
     253.00000    2.4073E-02    0.0000E+00    6.7527E+00    0.0000E+00
     253.10000    2.4866E-02    0.0000E+00    6.7785E+00    0.0000E+00
     253.20000    2.5660E-02    0.0000E+00    6.8037E+00    0.0000E+00
     253.30000    2.6458E-02    0.0000E+00    6.8284E+00    0.0000E+00
     253.40000    2.7260E-02    0.0000E+00    6.8526E+00    0.0000E+00
     253.50000    2.8067E-02    0.0000E+00    6.8763E+00    0.0000E+00
     253.60000    2.8883E-02    0.0000E+00    6.8995E+00    0.0000E+00
     253.70000    2.9708E-02    0.0000E+00    6.9221E+00    0.0000E+00
     253.80000    3.0547E-02    0.0000E+00    6.9443E+00    0.0000E+00
     253.90000    3.1402E-02    0.0000E+00    6.9659E+00    0.0000E+00
     254.00000    3.2276E-02    0.0000E+00    6.9870E+00    0.0000E+00
     254.10000    3.3173E-02    0.0000E+00    7.0076E+00    0.0000E+00
     254.20000    3.4096E-02    0.0000E+00    7.0277E+00    0.0000E+00
     254.30000    3.5048E-02    0.0000E+00    7.0474E+00    0.0000E+00
     254.40000    3.6035E-02    0.0000E+00    7.0665E+00    0.0000E+00
     254.50000    3.7059E-02    0.0000E+00    7.0852E+00    0.0000E+00
     254.60000    3.8126E-02    0.0000E+00    7.1035E+00    0.0000E+00
     254.70000    3.9239E-02    0.0000E+00    7.1212E+00    0.0000E+00
     254.80000    4.0330E-02    0.0000E+00    7.1255E+00    0.0000E+00
     254.90000    4.1451E-02    0.0000E+00    7.1255E+00    0.0000E+00
     255.00000    4.2630E-02    0.0000E+00    7.1255E+00    0.0000E+00
     255.10000    4.3944E-02    0.0000E+00    7.1372E+00    0.0000E+00
     255.20000    4.5354E-02    0.0000E+00    7.1523E+00    0.0000E+00
     255.30000    4.6842E-02    0.0000E+00    7.1671E+00    0.0000E+00
     255.40000    4.8417E-02    0.0000E+00    7.1814E+00    0.0000E+00
     255.50000    5.0085E-02    0.0000E+00    7.1953E+00    0.0000E+00
     255.60000    5.1853E-02    0.0000E+00    7.2089E+00    0.0000E+00
     255.70000    5.3730E-02    0.0000E+00    7.2220E+00    0.0000E+00
     255.80000    5.5725E-02    0.0000E+00    7.2349E+00    0.0000E+00
     255.90000    5.7848E-02    0.0000E+00    7.2474E+00    0.0000E+00
     256.00000    6.0110E-02    0.0000E+00    7.2595E+00    0.0000E+00
     256.10000    6.2521E-02    0.0000E+00    7.2714E+00    0.0000E+00
     256.20000    6.5095E-02    0.0000E+00    7.2829E+00    0.0000E+00
     256.30000    6.7845E-02    0.0000E+00    7.2942E+00    0.0000E+00
     256.40000    7.0785E-02    0.0000E+00    7.3052E+00    0.0000E+00
     256.50000    7.3932E-02    0.0000E+00    7.3159E+00    0.0000E+00
     256.60000    7.7304E-02    0.0000E+00    7.3264E+00    0.0000E+00
     256.70000    8.0920E-02    0.0000E+00    7.3367E+00    0.0000E+00
     256.80000    8.4801E-02    0.0000E+00    7.3467E+00    0.0000E+00
     256.90000    8.8969E-02    0.0000E+00    7.3566E+00    0.0000E+00
     257.00000    9.3450E-02    0.0000E+00    7.3662E+00    0.0000E+00
     257.10000    9.8271E-02    0.0000E+00    7.3757E+00    0.0000E+00
     257.20000    1.0346E-01    0.0000E+00    7.3851E+00    0.0000E+00
     257.30000    1.0905E-01    0.0000E+00    7.3943E+00    0.0000E+00
     257.40000    1.1508E-01    0.0000E+00    7.4035E+00    0.0000E+00
     257.50000    1.2151E-01    0.0000E+00    7.4082E+00    0.0000E+00
     257.60000    1.2837E-01    0.0000E+00    7.4082E+00    0.0000E+00
     257.70000    1.3576E-01    0.0000E+00    7.4082E+00    0.0000E+00
     257.80000    1.4373E-01    0.0000E+00    7.4082E+00    0.0000E+00
     257.90000    1.5233E-01    0.0000E+00    7.4082E+00    0.0000E+00
     258.00000    1.6161E-01    0.0000E+00    7.4082E+00    0.0000E+00
     258.10000    1.7161E-01    0.0000E+00    7.4082E+00    0.0000E+00
     258.20000    1.8164E-01    0.0000E+00    7.4082E+00    0.0000E+00
     258.30000    1.9006E-01    0.0000E+00    7.4082E+00    0.0000E+00
     258.40000    1.9641E-01    0.0000E+00    7.4082E+00    0.0000E+00
     258.50000    2.0036E-01    0.0000E+00    7.4082E+00    0.0000E+00
     258.60000    2.0174E-01    0.0000E+00    7.4082E+00    0.0000E+00
     258.70000    2.0197E-01    0.0000E+00    7.4082E+00    0.0000E+00
     258.80000    2.0193E-01    0.0000E+00    7.4082E+00    0.0000E+00
     258.90000    2.0164E-01    0.0000E+00    7.4082E+00    0.0000E+00
     259.00000    2.0110E-01    0.0000E+00    7.4082E+00    0.0000E+00
     259.10000    2.0033E-01    0.0000E+00    7.4082E+00    0.0000E+00
     259.20000    1.9934E-01    0.0000E+00    7.4082E+00    0.0000E+00
     259.30000    1.9813E-01    0.0000E+00    7.4078E+00    0.0000E+00
     259.40000    1.9671E-01    0.0000E+00    7.4068E+00    0.0000E+00
     259.50000    1.9511E-01    0.0000E+00    7.4056E+00    0.0000E+00
     259.60000    1.9334E-01    0.0000E+00    7.4042E+00    0.0000E+00
     259.70000    1.9141E-01    0.0000E+00    7.4025E+00    0.0000E+00
     259.80000    1.8935E-01    0.0000E+00    7.4005E+00    0.0000E+00
     259.90000    1.8716E-01    0.0000E+00    7.3983E+00    0.0000E+00
     260.00000    1.8486E-01    0.0000E+00    7.3957E+00    0.0000E+00
     260.10000    1.8247E-01    0.0000E+00    7.3929E+00    0.0000E+00
     260.20000    1.7999E-01    0.0000E+00    7.3897E+00    0.0000E+00
     260.30000    1.7743E-01    0.0000E+00    7.3862E+00    0.0000E+00
     260.40000    1.7482E-01    0.0000E+00    7.3823E+00    0.0000E+00
     260.50000    1.7216E-01    0.0000E+00    7.3780E+00    0.0000E+00
     260.60000    1.6946E-01    0.0000E+00    7.3734E+00    0.0000E+00
     260.70000    1.6673E-01    0.0000E+00    7.3684E+00    0.0000E+00
     260.80000    1.6398E-01    0.0000E+00    7.3629E+00    0.0000E+00
     260.90000    1.6121E-01    0.0000E+00    7.3571E+00    0.0000E+00
     261.00000    1.5844E-01    0.0000E+00    7.3508E+00    0.0000E+00
     261.10000    1.5568E-01    0.0000E+00    7.3440E+00    0.0000E+00
     261.20000    1.5292E-01    0.0000E+00    7.3368E+00    0.0000E+00
     261.30000    1.5017E-01    0.0000E+00    7.3292E+00    0.0000E+00
     261.40000    1.4743E-01    0.0000E+00    7.3210E+00    0.0000E+00
     261.50000    1.4472E-01    0.0000E+00    7.3124E+00    0.0000E+00
     261.60000    1.4203E-01    0.0000E+00    7.3033E+00    0.0000E+00
     261.70000    1.3940E-01    0.0000E+00    7.2956E+00    0.0000E+00
     261.80000    1.3694E-01    0.0000E+00    7.2956E+00    0.0000E+00
     261.90000    1.3451E-01    0.0000E+00    7.2956E+00    0.0000E+00
     262.00000    1.3207E-01    0.0000E+00    7.2932E+00    0.0000E+00
     262.10000    1.2948E-01    0.0000E+00    7.2809E+00    0.0000E+00
     262.20000    1.2692E-01    0.0000E+00    7.2680E+00    0.0000E+00
     262.30000    1.2438E-01    0.0000E+00    7.2546E+00    0.0000E+00
     262.40000    1.2187E-01    0.0000E+00    7.2406E+00    0.0000E+00
     262.50000    1.1938E-01    0.0000E+00    7.2260E+00    0.0000E+00
     262.60000    1.1692E-01    0.0000E+00    7.2109E+00    0.0000E+00
     262.70000    1.1447E-01    0.0000E+00    7.1952E+00    0.0000E+00
     262.80000    1.1204E-01    0.0000E+00    7.1789E+00    0.0000E+00
     262.90000    1.0963E-01    0.0000E+00    7.1620E+00    0.0000E+00
     263.00000    1.0723E-01    0.0000E+00    7.1445E+00    0.0000E+00
     263.10000    1.0484E-01    0.0000E+00    7.1264E+00    0.0000E+00
     263.20000    1.0246E-01    0.0000E+00    7.1077E+00    0.0000E+00
     263.30000    1.0008E-01    0.0000E+00    7.0883E+00    0.0000E+00
     263.40000    9.7706E-02    0.0000E+00    7.0684E+00    0.0000E+00
     263.50000    9.5333E-02    0.0000E+00    7.0478E+00    0.0000E+00
     263.60000    9.2960E-02    0.0000E+00    7.0266E+00    0.0000E+00
     263.70000    9.0585E-02    0.0000E+00    7.0047E+00    0.0000E+00
     263.80000    8.8207E-02    0.0000E+00    6.9823E+00    0.0000E+00
     263.90000    8.5825E-02    0.0000E+00    6.9592E+00    0.0000E+00
     264.00000    8.3439E-02    0.0000E+00    6.9354E+00    0.0000E+00
     264.10000    8.1051E-02    0.0000E+00    6.9110E+00    0.0000E+00
     264.20000    7.8660E-02    0.0000E+00    6.8860E+00    0.0000E+00
     264.30000    7.6269E-02    0.0000E+00    6.8603E+00    0.0000E+00
     264.40000    7.3880E-02    0.0000E+00    6.8339E+00    0.0000E+00
     264.50000    7.1757E-02    0.0000E+00    6.8319E+00    0.0000E+00
