@ NAME             %03s "IBS"
@ TYPE             %03s "IBS"
@ TITLE            %08s "no-title"
@ ORIGIN           %18s "5.09.03 Windows 64"
@ DATE             %08s "27/01/26"
@ TIME             %08s "16.10.05"
* NAME                                S               DELS                TLI                TXI                TYI               BETX               ALFX                 DX                DPX               BETY               ALFY                 DY                DPY 
 "HQ"                           305.425                  0       0.4739438685      -0.1941027567     -0.03802683519         10.0438497        3.093361972    -0.007536670732     0.002569087676        13.40375846       -4.055292907       0.1021001661      0.03058045645
 "Q6E2"                         305.815               0.78       0.4822832967      -0.2215571544      0.02190379129         9.20154197        1.190942243    -0.007090467255     0.001173983765        14.40109729       -1.141495159       0.1055798124      0.00868675713
 "HQ"                           306.205                  0       0.4976957541      -0.2437816094       0.0905881516        8.359234236      -0.7114774856    -0.006644263778   -0.0002211201464        15.39843611         1.77230259       0.1090594587     -0.01320694219
 "OQLBMD"                      306.3125              0.215       0.5009740113      -0.2389560442       0.0695101009        8.516366398       -0.730847265    -0.006668034194   -0.0002211201464        15.02360663        1.743392929       0.1076397124     -0.01320694219
 "MB2L"                          306.42                  0       0.5047875248      -0.2337757108      0.04899600121         8.67349856      -0.7502170444     -0.00669180461   -0.0002211201464        14.64877715        1.714483268       0.1062199661     -0.01320694219
 "HD"                            306.42                  0       0.5047875248      -0.2337757108      0.04899600121         8.67349856      -0.7502170444     -0.00669180461   -0.0002211201464        14.64877715        1.714483268       0.1062199661     -0.01320694219
 "BH"                            307.39               1.94       0.5405051089      -0.1058214144     -0.09961392708        10.46579742      -0.9248158871      0.03116616344      0.03906898686        11.79516731        1.466562212       0.0932514224     -0.01334976958
 "HD"                            308.36                  0       0.6724707625       0.2474176482      -0.1986645471        12.25809628        -1.09941473      0.06902413149      0.07835909386        8.941557463        1.218641157      0.08028287869     -0.01349259698
 "MB2L"                          308.36                  0       0.6724707625       0.2474176482      -0.1986645471        12.25809628        -1.09941473      0.06902413149      0.07835909386        8.941557463        1.218641157      0.08028287869     -0.01349259698
 "OBMBM"                         308.51                0.3       0.6794026027       0.2729953037      -0.2099216972        12.59602898       -1.126442329      0.08077799557      0.07835909386         8.58847176        1.176952341      0.07825898914     -0.01349259698
 "MB2L"                          308.66                  0        0.687720966        0.299976033      -0.2202774042        12.93396168       -1.153469928      0.09253185965      0.07835909386        8.235386058        1.135263526      0.07623509959     -0.01349259698
 "HD"                            308.66                  0        0.687720966        0.299976033      -0.2202774042        12.93396168       -1.153469928      0.09253185965      0.07835909386        8.235386058        1.135263526      0.07623509959     -0.01349259698
 "BH"                            309.63               1.94       0.8096886727       0.9624554176      -0.2492078306         15.5077671       -1.328068771        0.206534296       0.1176492009        6.538085018        0.872297793       0.0630340189     -0.01358914226
 "HD"                             310.6                  0        1.017643501        2.100610853      -0.2482892609        18.08157252       -1.502667614       0.3205367323       0.1569393079        4.840783978       0.6093320603      0.04983293822     -0.01368568754
 "MB2L"                           310.6                  0        1.017643501        2.100610853      -0.2482892609        18.08157252       -1.502667614       0.3205367323       0.1569393079        4.840783978       0.6093320603      0.04983293822     -0.01368568754
 "OBMMC"                       310.7445              0.289        1.020371612         2.14717226      -0.2484777492        18.52336803       -1.528704201       0.3432144623       0.1569393079        4.676516826       0.5683984503      0.04785535637     -0.01368568754
 "KX7E2"                        311.039                0.3         1.02506828        2.241833882      -0.2478513407        19.43969407       -1.581768387       0.3894330885       0.1569393079        4.366757712       0.4849732036      0.04382492138     -0.01368568754
 "IPU7E2"                       311.189                  0        1.026976714        2.289741623      -0.2470863933        19.91422458       -1.608795986       0.4129739847       0.1569393079        4.221265751        0.442481567      0.04177206825     -0.01368568754
 "MC7E2Q"                       311.189                  0        1.026976714        2.289741623      -0.2470863933        19.91422458       -1.608795986       0.4129739847       0.1569393079        4.221265751        0.442481567      0.04177206825     -0.01368568754
 "MC7E2S"                       311.189                  0        1.026976714        2.289741623      -0.2470863933        19.91422458       -1.608795986       0.4129739847       0.1569393079        4.221265751        0.442481567      0.04177206825     -0.01368568754
 "MC7E2O"                       311.189                  0        1.026976714        2.289741623      -0.2470863933        19.91422458       -1.608795986       0.4129739847       0.1569393079        4.221265751        0.442481567      0.04177206825     -0.01368568754
 "OMCQL"                        311.227              0.076        1.026949551        2.301352819      -0.2468662951        20.03701345       -1.615642978       0.4189376784       0.1569393079        4.188455258        0.431717019      0.04125201213     -0.01368568754
 "HQ"                           311.265                  0        1.026976251        2.313011925      -0.2466296567        20.15980231        -1.62248997       0.4249013721       0.1569393079        4.155644764       0.4209524711        0.040731956     -0.01368568754
 "Q7E2"                        311.4525              0.375         1.02154503        2.237918436      -0.2475366709        20.03617386       0.3216461669       0.4462947621        0.113405861        4.165213758     -0.02613283023      0.03887962439    -0.009938892157
 "HQ"                            311.64                  0        1.033157283        2.288632444      -0.2467874625         19.9125454        2.265782304       0.4676881522      0.06987241409        4.174782752      -0.4732181315      0.03702729277    -0.006192096771
